Datetime,TotalD,GEFS,NDFD,GAVG,REAL
2017-09-20 14:00:00,3452582.83725,1171253.3588,1171801.78371,1171253.3588,1173232.16172
2017-09-20 15:00:00,3458957.83725,1171253.3588,1171801.78371,1171253.3588,1173232.16172
2017-09-20 16:00:00,3465332.83725,1171253.3588,1171801.78371,1171253.3588,1173232.16172
2017-09-20 17:00:00,3471707.83725,1171253.3588,1171801.78371,1171253.3588,1173232.16172
2017-09-20 18:00:00,3478666.04167,1171253.3588,1171801.78371,1171253.3588,1173232.16172
2017-09-20 19:00:00,3485041.04167,1171253.3588,1171801.78371,1171253.3588,1173232.16172
2017-09-20 20:00:00,3491416.04167,1171253.3588,1171801.78371,1171253.3588,1173232.16172
2017-09-20 21:00:00,3497791.04167,1171253.3588,1171801.78371,1171253.3588,1173232.16172
2017-09-20 22:00:00,3504166.04167,1171253.3588,1171801.78371,1171253.3588,1173232.16172
2017-09-20 23:00:00,3510541.04167,1171253.3588,1171801.78371,1171253.3588,1173232.16172
2017-09-21 00:00:00,3517351.63344,1171724.70733,1172299.01253,1171724.70733,1173453.13409
2017-09-21 01:00:00,3523726.63344,1172084.48571,1172658.79091,1172084.48571,1173453.13409
2017-09-21 02:00:00,3530101.63344,1172388.35638,1172962.66158,1172388.35638,1173453.13409
2017-09-21 03:00:00,3536476.63344,1172535.07653,1173109.38173,1172535.07653,1173453.13409
2017-09-21 04:00:00,3542851.63344,1172588.95406,1173163.25926,1172588.95406,1173453.13409
2017-09-21 05:00:00,3549226.63344,1172613.52617,1173187.83137,1172613.52617,1173453.13409
2017-09-21 06:00:00,3555983.66048,1172638.09827,1173195.21358,1172638.09827,1173453.13409
2017-09-21 07:00:00,3562358.66048,1172646.78868,1173195.21358,1172646.78868,1173453.13409
2017-09-21 08:00:00,3568733.66048,1172646.78868,1173195.21358,1172646.78868,1173453.13409
2017-09-21 09:00:00,3575108.66048,1172646.78868,1173195.21358,1172646.78868,1173453.13409
2017-09-21 10:00:00,3581483.66048,1172646.78868,1173195.21358,1172646.78868,1173453.13409
2017-09-21 11:00:00,3587858.66048,1172646.78868,1173195.21358,1172646.78868,1173453.13409
2017-09-21 12:00:00,3594561.6087,1172646.78868,1173195.21358,1172646.78868,1173453.13409
2017-09-21 13:00:00,3600936.6087,1172646.78868,1173195.21358,1172646.78868,1173453.13409
2017-09-21 14:00:00,3607311.6087,1172646.78868,1173195.21358,1172646.78868,1173453.13409
2017-09-21 15:00:00,3613686.6087,1172646.78868,1173195.21358,1172646.78868,1173453.13409
2017-09-21 16:00:00,3620061.6087,1172646.78868,1173195.21358,1172646.78868,1173453.13409
2017-09-21 17:00:00,3626436.6087,1172646.78868,1173195.21358,1172646.78868,1173453.13409
2017-09-21 18:00:00,3633059.47155,1172646.78868,1173195.21358,1172646.78868,1173453.13409
2017-09-21 19:00:00,3639434.47155,1172646.78868,1173195.21358,1172646.78868,1173453.13409
2017-09-21 20:00:00,3645809.47155,1172646.78868,1173195.21358,1172646.78868,1173453.13409
2017-09-21 21:00:00,3652184.47155,1172646.78868,1173195.21358,1172646.78868,1173453.13409
2017-09-21 22:00:00,3658559.47155,1172646.78868,1173195.21358,1172646.78868,1173453.13409
2017-09-21 23:00:00,3664934.47155,1172646.78868,1173195.21358,1172646.78868,1173453.13409
2017-09-22 00:00:00,3671513.22614,1173005.11134,1173553.53624,1173005.11134,1173496.57899
2017-09-22 01:00:00,3677888.22614,1173151.83149,1173700.25639,1173151.83149,1173496.57899
2017-09-22 02:00:00,3684263.22614,1173199.27858,1173747.70348,1173199.27858,1173496.57899
2017-09-22 03:00:00,3690638.22614,1173235.5119,1173783.9368,1173235.5119,1173496.57899
2017-09-22 04:00:00,3697013.22614,1173260.084,1173808.50891,1173260.084,1173496.57899
2017-09-22 05:00:00,3703388.22614,1173262.05202,1173810.47692,1173262.05202,1173496.57899
2017-09-22 06:00:00,3709922.87249,1173262.05202,1173810.47692,1173262.05202,1173496.57899
2017-09-22 07:00:00,3716297.87249,1173262.05202,1173810.47692,1173262.05202,1173496.57899
2017-09-22 08:00:00,3722672.87249,1173262.05202,1173810.47692,1173262.05202,1173496.57899
2017-09-22 09:00:00,3729047.87249,1173262.05202,1173810.47692,1173262.05202,1173496.57899
2017-09-22 10:00:00,3735422.87249,1173262.05202,1173810.47692,1173262.05202,1173496.57899
2017-09-22 11:00:00,3741797.87249,1173262.05202,1173810.47692,1173262.05202,1173496.57899
2017-09-22 12:00:00,3748308.76439,1173262.05202,1173810.47692,1173262.05202,1173496.57899
2017-09-22 13:00:00,3754683.76439,1173262.05202,1173810.47692,1173262.05202,1173496.57899
2017-09-22 14:00:00,3761058.76439,1173262.05202,1173810.47692,1173262.05202,1173496.57899
2017-09-22 15:00:00,3767433.76439,1173262.05202,1173810.47692,1173262.05202,1173496.57899
2017-09-22 16:00:00,3773808.76439,1173262.05202,1173810.47692,1173262.05202,1173496.57899
2017-09-22 17:00:00,3780183.76439,1173262.05202,1173810.47692,1173262.05202,1173496.57899
2017-09-22 18:00:00,3786674.73489,1173262.05202,1173810.47692,1173262.05202,1173496.57899
2017-09-22 19:00:00,3793049.73489,1173262.05202,1173810.47692,1173262.05202,1173496.57899
2017-09-22 20:00:00,3799424.73489,1173262.05202,1173810.47692,1173262.05202,1173496.57899
2017-09-22 21:00:00,3805799.73489,1173262.05202,1173810.47692,1173262.05202,1173496.57899
2017-09-22 22:00:00,3812174.73489,1173262.05202,1173810.47692,1173262.05202,1173496.57899
2017-09-22 23:00:00,3818549.73489,1173262.05202,1173810.47692,1173262.05202,1173496.57899
2017-09-23 00:00:00,3825030.93174,1173489.02433,1174037.44923,1173489.02433,1173496.57899
2017-09-23 01:00:00,3831405.93174,1173521.13471,1174069.55961,1173521.13471,1173496.57899
2017-09-23 02:00:00,3837780.93174,1173545.70682,1174094.13172,1173545.70682,1173496.57899
2017-09-23 03:00:00,3844155.93174,1173569.47885,1174117.90375,1173569.47885,1173496.57899
2017-09-23 04:00:00,3850530.93174,1173569.47885,1174117.90375,1173569.47885,1173496.57899
2017-09-23 05:00:00,3856905.93174,1173569.47885,1174117.90375,1173569.47885,1173496.57899
2017-09-23 06:00:00,3863353.39337,1173569.47885,1174117.90375,1173569.47885,1173496.57899
2017-09-23 07:00:00,3869728.39337,1173569.47885,1174117.90375,1173569.47885,1173496.57899
